t,u_L2,p_L2,solid_force_L2,volume,inlet_scale,tip_dx,tip_dy,cyl_dx,cyl_dy,max_u,umax_x,umax_y,elapsed_s
4.37000000e+00,3.5092650357e+197,8.3826154348e+205,1.5349194410e+19,5.8146002092e+09,2.0000000000e+02,1.1013943344e+04,1.7768920460e+04,1.0925124715e+03,1.6713991681e+03,9.3301079759e+98,108.5000,1.0000,16220.774
4.38000000e+00,3.5092650357e+197,8.3826154348e+205,1.5349194410e+19,5.8146002092e+09,2.0000000000e+02,1.1013943344e+04,1.7768920460e+04,1.0925124715e+03,1.6713991681e+03,9.3301079759e+98,108.5000,1.0000,16254.035
4.39000000e+00,3.5092650357e+197,8.3826154348e+205,1.5349194410e+19,5.8146002092e+09,2.0000000000e+02,1.1013943344e+04,1.7768920460e+04,1.0925124715e+03,1.6713991681e+03,9.3301079759e+98,108.5000,1.0000,16290.059
4.40000000e+00,3.5092650357e+197,8.3826154348e+205,1.5349194410e+19,5.8146002092e+09,2.0000000000e+02,1.1013943344e+04,1.7768920460e+04,1.0925124715e+03,1.6713991681e+03,9.3301079759e+98,108.5000,1.0000,16324.115
4.41000000e+00,3.5092650357e+197,8.3826154348e+205,1.5349194410e+19,5.8146002092e+09,2.0000000000e+02,1.1013943344e+04,1.7768920460e+04,1.0925124715e+03,1.6713991681e+03,9.3301079759e+98,108.5000,1.0000,16358.047
4.42000000e+00,3.5092650357e+197,8.3826154348e+205,1.5349194410e+19,5.8146002092e+09,2.0000000000e+02,1.1013943344e+04,1.7768920460e+04,1.0925124715e+03,1.6713991681e+03,9.3301079759e+98,108.5000,1.0000,16390.762
4.43000000e+00,3.5092650357e+197,8.3826154348e+205,1.5349194410e+19,5.8146002092e+09,2.0000000000e+02,1.1013943344e+04,1.7768920460e+04,1.0925124715e+03,1.6713991681e+03,9.3301079759e+98,108.5000,1.0000,16431.392
4.44000000e+00,3.5092650357e+197,8.3826154348e+205,1.5349194410e+19,5.8146002092e+09,2.0000000000e+02,1.1013943344e+04,1.7768920460e+04,1.0925124715e+03,1.6713991681e+03,9.3301079759e+98,108.5000,1.0000,16465.060
4.45000000e+00,3.5092650357e+197,8.3826154348e+205,1.5349194410e+19,5.8146002092e+09,2.0000000000e+02,1.1013943344e+04,1.7768920460e+04,1.0925124715e+03,1.6713991681e+03,9.3301079759e+98,108.5000,1.0000,16498.242
4.46000000e+00,3.5092650357e+197,8.3826154348e+205,1.5349194410e+19,5.8146002092e+09,2.0000000000e+02,1.1013943344e+04,1.7768920460e+04,1.0925124715e+03,1.6713991681e+03,9.3301079759e+98,108.5000,1.0000,16532.154
4.47000000e+00,3.5092650357e+197,8.3826154348e+205,1.5349194410e+19,5.8146002092e+09,2.0000000000e+02,1.1013943344e+04,1.7768920460e+04,1.0925124715e+03,1.6713991681e+03,9.3301079759e+98,108.5000,1.0000,16565.755
4.48000000e+00,3.5092650357e+197,8.3826154348e+205,1.5349194410e+19,5.8146002092e+09,2.0000000000e+02,1.1013943344e+04,1.7768920460e+04,1.0925124715e+03,1.6713991681e+03,9.3301079759e+98,108.5000,1.0000,16598.040
4.49000000e+00,3.5092650357e+197,8.3826154348e+205,1.5349194410e+19,5.8146002092e+09,2.0000000000e+02,1.1013943344e+04,1.7768920460e+04,1.0925124715e+03,1.6713991681e+03,9.3301079759e+98,108.5000,1.0000,16632.582
4.50000000e+00,3.5092650357e+197,8.3826154348e+205,1.5349194410e+19,5.8146002092e+09,2.0000000000e+02,1.1013943344e+04,1.7768920460e+04,1.0925124715e+03,1.6713991681e+03,9.3301079759e+98,108.5000,1.0000,16665.307
4.51000000e+00,3.5092650357e+197,8.3826154348e+205,1.5349194410e+19,5.8146002092e+09,2.0000000000e+02,1.1013943344e+04,1.7768920460e+04,1.0925124715e+03,1.6713991681e+03,9.3301079759e+98,108.5000,1.0000,16699.576
4.52000000e+00,3.5092650357e+197,8.3826154348e+205,1.5349194410e+19,5.8146002092e+09,2.0000000000e+02,1.1013943344e+04,1.7768920460e+04,1.0925124715e+03,1.6713991681e+03,9.3301079759e+98,108.5000,1.0000,16732.944
4.53000000e+00,3.5092650357e+197,8.3826154348e+205,1.5349194410e+19,5.8146002092e+09,2.0000000000e+02,1.1013943344e+04,1.7768920460e+04,1.0925124715e+03,1.6713991681e+03,9.3301079759e+98,108.5000,1.0000,16766.173
4.54000000e+00,3.5092650357e+197,8.3826154348e+205,1.5349194410e+19,5.8146002092e+09,2.0000000000e+02,1.1013943344e+04,1.7768920460e+04,1.0925124715e+03,1.6713991681e+03,9.3301079759e+98,108.5000,1.0000,16803.159
4.55000000e+00,3.5092650357e+197,8.3826154348e+205,1.5349194410e+19,5.8146002092e+09,2.0000000000e+02,1.1013943344e+04,1.7768920460e+04,1.0925124715e+03,1.6713991681e+03,9.3301079759e+98,108.5000,1.0000,16836.352
4.56000000e+00,3.5092650357e+197,8.3826154348e+205,1.5349194410e+19,5.8146002092e+09,2.0000000000e+02,1.1013943344e+04,1.7768920460e+04,1.0925124715e+03,1.6713991681e+03,9.3301079759e+98,108.5000,1.0000,16870.003
4.57000000e+00,3.5092650357e+197,8.3826154348e+205,1.5349194410e+19,5.8146002092e+09,2.0000000000e+02,1.1013943344e+04,1.7768920460e+04,1.0925124715e+03,1.6713991681e+03,9.3301079759e+98,108.5000,1.0000,16908.093
4.58000000e+00,3.5092650357e+197,8.3826154348e+205,1.5349194410e+19,5.8146002092e+09,2.0000000000e+02,1.1013943344e+04,1.7768920460e+04,1.0925124715e+03,1.6713991681e+03,9.3301079759e+98,108.5000,1.0000,16944.097
4.59000000e+00,3.5092650357e+197,8.3826154348e+205,1.5349194410e+19,5.8146002092e+09,2.0000000000e+02,1.1013943344e+04,1.7768920460e+04,1.0925124715e+03,1.6713991681e+03,9.3301079759e+98,108.5000,1.0000,16979.229
4.60000000e+00,3.5092650357e+197,8.3826154348e+205,1.5349194410e+19,5.8146002092e+09,2.0000000000e+02,1.1013943344e+04,1.7768920460e+04,1.0925124715e+03,1.6713991681e+03,9.3301079759e+98,108.5000,1.0000,17012.680
4.61000000e+00,3.5092650357e+197,8.3826154348e+205,1.5349194410e+19,5.8146002092e+09,2.0000000000e+02,1.1013943344e+04,1.7768920460e+04,1.0925124715e+03,1.6713991681e+03,9.3301079759e+98,108.5000,1.0000,17046.981
4.62000000e+00,3.5092650357e+197,8.3826154348e+205,1.5349194410e+19,5.8146002092e+09,2.0000000000e+02,1.1013943344e+04,1.7768920460e+04,1.0925124715e+03,1.6713991681e+03,9.3301079759e+98,108.5000,1.0000,17087.859
4.63000000e+00,3.5092650357e+197,8.3826154348e+205,1.5349194410e+19,5.8146002092e+09,2.0000000000e+02,1.1013943344e+04,1.7768920460e+04,1.0925124715e+03,1.6713991681e+03,9.3301079759e+98,108.5000,1.0000,17122.629
4.64000000e+00,3.5092650357e+197,8.3826154348e+205,1.5349194410e+19,5.8146002092e+09,2.0000000000e+02,1.1013943344e+04,1.7768920460e+04,1.0925124715e+03,1.6713991681e+03,9.3301079759e+98,108.5000,1.0000,17162.675
4.65000000e+00,3.5092650357e+197,8.3826154348e+205,1.5349194410e+19,5.8146002092e+09,2.0000000000e+02,1.1013943344e+04,1.7768920460e+04,1.0925124715e+03,1.6713991681e+03,9.3301079759e+98,108.5000,1.0000,17207.330
4.66000000e+00,3.5092650357e+197,8.3826154348e+205,1.5349194410e+19,5.8146002092e+09,2.0000000000e+02,1.1013943344e+04,1.7768920460e+04,1.0925124715e+03,1.6713991681e+03,9.3301079759e+98,108.5000,1.0000,17239.595
4.67000000e+00,3.5092650357e+197,8.3826154348e+205,1.5349194410e+19,5.8146002092e+09,2.0000000000e+02,1.1013943344e+04,1.7768920460e+04,1.0925124715e+03,1.6713991681e+03,9.3301079759e+98,108.5000,1.0000,17271.545
4.68000000e+00,3.5092650357e+197,8.3826154348e+205,1.5349194410e+19,5.8146002092e+09,2.0000000000e+02,1.1013943344e+04,1.7768920460e+04,1.0925124715e+03,1.6713991681e+03,9.3301079759e+98,108.5000,1.0000,17308.212
4.69000000e+00,3.5092650357e+197,8.3826154348e+205,1.5349194410e+19,5.8146002092e+09,2.0000000000e+02,1.1013943344e+04,1.7768920460e+04,1.0925124715e+03,1.6713991681e+03,9.3301079759e+98,108.5000,1.0000,17343.132
4.70000000e+00,3.5092650357e+197,8.3826154348e+205,1.5349194410e+19,5.8146002092e+09,2.0000000000e+02,1.1013943344e+04,1.7768920460e+04,1.0925124715e+03,1.6713991681e+03,9.3301079759e+98,108.5000,1.0000,17385.284
4.71000000e+00,3.5092650357e+197,8.3826154348e+205,1.5349194410e+19,5.8146002092e+09,2.0000000000e+02,1.1013943344e+04,1.7768920460e+04,1.0925124715e+03,1.6713991681e+03,9.3301079759e+98,108.5000,1.0000,17418.135
4.72000000e+00,3.5092650357e+197,8.3826154348e+205,1.5349194410e+19,5.8146002092e+09,2.0000000000e+02,1.1013943344e+04,1.7768920460e+04,1.0925124715e+03,1.6713991681e+03,9.3301079759e+98,108.5000,1.0000,17451.934
4.73000000e+00,3.5092650357e+197,8.3826154348e+205,1.5349194410e+19,5.8146002092e+09,2.0000000000e+02,1.1013943344e+04,1.7768920460e+04,1.0925124715e+03,1.6713991681e+03,9.3301079759e+98,108.5000,1.0000,17489.068
4.74000000e+00,3.5092650357e+197,8.3826154348e+205,1.5349194410e+19,5.8146002092e+09,2.0000000000e+02,1.1013943344e+04,1.7768920460e+04,1.0925124715e+03,1.6713991681e+03,9.3301079759e+98,108.5000,1.0000,17527.827
4.75000000e+00,3.5092650357e+197,8.3826154348e+205,1.5349194410e+19,5.8146002092e+09,2.0000000000e+02,1.1013943344e+04,1.7768920460e+04,1.0925124715e+03,1.6713991681e+03,9.3301079759e+98,108.5000,1.0000,17564.282
4.76000000e+00,3.5092650357e+197,8.3826154348e+205,1.5349194410e+19,5.8146002092e+09,2.0000000000e+02,1.1013943344e+04,1.7768920460e+04,1.0925124715e+03,1.6713991681e+03,9.3301079759e+98,108.5000,1.0000,17605.575
4.77000000e+00,3.5092650357e+197,8.3826154348e+205,1.5349194410e+19,5.8146002092e+09,2.0000000000e+02,1.1013943344e+04,1.7768920460e+04,1.0925124715e+03,1.6713991681e+03,9.3301079759e+98,108.5000,1.0000,17640.882
4.78000000e+00,3.5092650357e+197,8.3826154348e+205,1.5349194410e+19,5.8146002092e+09,2.0000000000e+02,1.1013943344e+04,1.7768920460e+04,1.0925124715e+03,1.6713991681e+03,9.3301079759e+98,108.5000,1.0000,17675.149
4.79000000e+00,3.5092650357e+197,8.3826154348e+205,1.5349194410e+19,5.8146002092e+09,2.0000000000e+02,1.1013943344e+04,1.7768920460e+04,1.0925124715e+03,1.6713991681e+03,9.3301079759e+98,108.5000,1.0000,17708.986
4.80000000e+00,3.5092650357e+197,8.3826154348e+205,1.5349194410e+19,5.8146002092e+09,2.0000000000e+02,1.1013943344e+04,1.7768920460e+04,1.0925124715e+03,1.6713991681e+03,9.3301079759e+98,108.5000,1.0000,17747.230
4.81000000e+00,3.5092650357e+197,8.3826154348e+205,1.5349194410e+19,5.8146002092e+09,2.0000000000e+02,1.1013943344e+04,1.7768920460e+04,1.0925124715e+03,1.6713991681e+03,9.3301079759e+98,108.5000,1.0000,17783.601
4.82000000e+00,3.5092650357e+197,8.3826154348e+205,1.5349194410e+19,5.8146002092e+09,2.0000000000e+02,1.1013943344e+04,1.7768920460e+04,1.0925124715e+03,1.6713991681e+03,9.3301079759e+98,108.5000,1.0000,17816.395
4.83000000e+00,3.5092650357e+197,8.3826154348e+205,1.5349194410e+19,5.8146002092e+09,2.0000000000e+02,1.1013943344e+04,1.7768920460e+04,1.0925124715e+03,1.6713991681e+03,9.3301079759e+98,108.5000,1.0000,17854.476
4.84000000e+00,3.5092650357e+197,8.3826154348e+205,1.5349194410e+19,5.8146002092e+09,2.0000000000e+02,1.1013943344e+04,1.7768920460e+04,1.0925124715e+03,1.6713991681e+03,9.3301079759e+98,108.5000,1.0000,17897.144
4.85000000e+00,3.5092650357e+197,8.3826154348e+205,1.5349194410e+19,5.8146002092e+09,2.0000000000e+02,1.1013943344e+04,1.7768920460e+04,1.0925124715e+03,1.6713991681e+03,9.3301079759e+98,108.5000,1.0000,17934.599
4.86000000e+00,3.5092650357e+197,8.3826154348e+205,1.5349194410e+19,5.8146002092e+09,2.0000000000e+02,1.1013943344e+04,1.7768920460e+04,1.0925124715e+03,1.6713991681e+03,9.3301079759e+98,108.5000,1.0000,17968.106
4.87000000e+00,3.5092650357e+197,8.3826154348e+205,1.5349194410e+19,5.8146002092e+09,2.0000000000e+02,1.1013943344e+04,1.7768920460e+04,1.0925124715e+03,1.6713991681e+03,9.3301079759e+98,108.5000,1.0000,18006.492
4.88000000e+00,3.5092650357e+197,8.3826154348e+205,1.5349194410e+19,5.8146002092e+09,2.0000000000e+02,1.1013943344e+04,1.7768920460e+04,1.0925124715e+03,1.6713991681e+03,9.3301079759e+98,108.5000,1.0000,18041.970
4.89000000e+00,3.5092650357e+197,8.3826154348e+205,1.5349194410e+19,5.8146002092e+09,2.0000000000e+02,1.1013943344e+04,1.7768920460e+04,1.0925124715e+03,1.6713991681e+03,9.3301079759e+98,108.5000,1.0000,18079.675
4.90000000e+00,3.5092650357e+197,8.3826154348e+205,1.5349194410e+19,5.8146002092e+09,2.0000000000e+02,1.1013943344e+04,1.7768920460e+04,1.0925124715e+03,1.6713991681e+03,9.3301079759e+98,108.5000,1.0000,18116.962
4.91000000e+00,3.5092650357e+197,8.3826154348e+205,1.5349194410e+19,5.8146002092e+09,2.0000000000e+02,1.1013943344e+04,1.7768920460e+04,1.0925124715e+03,1.6713991681e+03,9.3301079759e+98,108.5000,1.0000,18150.914
4.92000000e+00,3.5092650357e+197,8.3826154348e+205,1.5349194410e+19,5.8146002092e+09,2.0000000000e+02,1.1013943344e+04,1.7768920460e+04,1.0925124715e+03,1.6713991681e+03,9.3301079759e+98,108.5000,1.0000,18186.203
4.93000000e+00,3.5092650357e+197,8.3826154348e+205,1.5349194410e+19,5.8146002092e+09,2.0000000000e+02,1.1013943344e+04,1.7768920460e+04,1.0925124715e+03,1.6713991681e+03,9.3301079759e+98,108.5000,1.0000,18219.408
4.94000000e+00,3.5092650357e+197,8.3826154348e+205,1.5349194410e+19,5.8146002092e+09,2.0000000000e+02,1.1013943344e+04,1.7768920460e+04,1.0925124715e+03,1.6713991681e+03,9.3301079759e+98,108.5000,1.0000,18253.693
4.95000000e+00,3.5092650357e+197,8.3826154348e+205,1.5349194410e+19,5.8146002092e+09,2.0000000000e+02,1.1013943344e+04,1.7768920460e+04,1.0925124715e+03,1.6713991681e+03,9.3301079759e+98,108.5000,1.0000,18293.170
4.96000000e+00,3.5092650357e+197,8.3826154348e+205,1.5349194410e+19,5.8146002092e+09,2.0000000000e+02,1.1013943344e+04,1.7768920460e+04,1.0925124715e+03,1.6713991681e+03,9.3301079759e+98,108.5000,1.0000,18329.965
4.97000000e+00,3.5092650357e+197,8.3826154348e+205,1.5349194410e+19,5.8146002092e+09,2.0000000000e+02,1.1013943344e+04,1.7768920460e+04,1.0925124715e+03,1.6713991681e+03,9.3301079759e+98,108.5000,1.0000,18368.160
4.98000000e+00,3.5092650357e+197,8.3826154348e+205,1.5349194410e+19,5.8146002092e+09,2.0000000000e+02,1.1013943344e+04,1.7768920460e+04,1.0925124715e+03,1.6713991681e+03,9.3301079759e+98,108.5000,1.0000,18404.405
4.99000000e+00,3.5092650357e+197,8.3826154348e+205,1.5349194410e+19,5.8146002092e+09,2.0000000000e+02,1.1013943344e+04,1.7768920460e+04,1.0925124715e+03,1.6713991681e+03,9.3301079759e+98,108.5000,1.0000,18442.924
5.00000000e+00,3.5092650357e+197,8.3826154348e+205,1.5349194410e+19,5.8146002092e+09,2.0000000000e+02,1.1013943344e+04,1.7768920460e+04,1.0925124715e+03,1.6713991681e+03,9.3301079759e+98,108.5000,1.0000,18476.699
5.01000000e+00,3.5092650357e+197,8.3826154348e+205,1.5349194410e+19,5.8146002092e+09,2.0000000000e+02,1.1013943344e+04,1.7768920460e+04,1.0925124715e+03,1.6713991681e+03,9.3301079759e+98,108.5000,1.0000,18512.715
5.02000000e+00,3.5092650357e+197,8.3826154348e+205,1.5349194410e+19,5.8146002092e+09,2.0000000000e+02,1.1013943344e+04,1.7768920460e+04,1.0925124715e+03,1.6713991681e+03,9.3301079759e+98,108.5000,1.0000,18549.894
5.03000000e+00,3.5092650357e+197,8.3826154348e+205,1.5349194410e+19,5.8146002092e+09,2.0000000000e+02,1.1013943344e+04,1.7768920460e+04,1.0925124715e+03,1.6713991681e+03,9.3301079759e+98,108.5000,1.0000,18585.365
5.04000000e+00,3.5092650357e+197,8.3826154348e+205,1.5349194410e+19,5.8146002092e+09,2.0000000000e+02,1.1013943344e+04,1.7768920460e+04,1.0925124715e+03,1.6713991681e+03,9.3301079759e+98,108.5000,1.0000,18628.394
5.05000000e+00,3.5092650357e+197,8.3826154348e+205,1.5349194410e+19,5.8146002092e+09,2.0000000000e+02,1.1013943344e+04,1.7768920460e+04,1.0925124715e+03,1.6713991681e+03,9.3301079759e+98,108.5000,1.0000,18663.441
5.06000000e+00,3.5092650357e+197,8.3826154348e+205,1.5349194410e+19,5.8146002092e+09,2.0000000000e+02,1.1013943344e+04,1.7768920460e+04,1.0925124715e+03,1.6713991681e+03,9.3301079759e+98,108.5000,1.0000,18695.875
5.07000000e+00,3.5092650357e+197,8.3826154348e+205,1.5349194410e+19,5.8146002092e+09,2.0000000000e+02,1.1013943344e+04,1.7768920460e+04,1.0925124715e+03,1.6713991681e+03,9.3301079759e+98,108.5000,1.0000,18731.275
5.08000000e+00,3.5092650357e+197,8.3826154348e+205,1.5349194410e+19,5.8146002092e+09,2.0000000000e+02,1.1013943344e+04,1.7768920460e+04,1.0925124715e+03,1.6713991681e+03,9.3301079759e+98,108.5000,1.0000,18769.374
5.09000000e+00,3.5092650357e+197,8.3826154348e+205,1.5349194410e+19,5.8146002092e+09,2.0000000000e+02,1.1013943344e+04,1.7768920460e+04,1.0925124715e+03,1.6713991681e+03,9.3301079759e+98,108.5000,1.0000,18804.212
5.10000000e+00,3.5092650357e+197,8.3826154348e+205,1.5349194410e+19,5.8146002092e+09,2.0000000000e+02,1.1013943344e+04,1.7768920460e+04,1.0925124715e+03,1.6713991681e+03,9.3301079759e+98,108.5000,1.0000,18842.021
5.11000000e+00,3.5092650357e+197,8.3826154348e+205,1.5349194410e+19,5.8146002092e+09,2.0000000000e+02,1.1013943344e+04,1.7768920460e+04,1.0925124715e+03,1.6713991681e+03,9.3301079759e+98,108.5000,1.0000,18893.436
5.12000000e+00,3.5092650357e+197,8.3826154348e+205,1.5349194410e+19,5.8146002092e+09,2.0000000000e+02,1.1013943344e+04,1.7768920460e+04,1.0925124715e+03,1.6713991681e+03,9.3301079759e+98,108.5000,1.0000,18931.178
5.13000000e+00,3.5092650357e+197,8.3826154348e+205,1.5349194410e+19,5.8146002092e+09,2.0000000000e+02,1.1013943344e+04,1.7768920460e+04,1.0925124715e+03,1.6713991681e+03,9.3301079759e+98,108.5000,1.0000,18970.739
5.14000000e+00,3.5092650357e+197,8.3826154348e+205,1.5349194410e+19,5.8146002092e+09,2.0000000000e+02,1.1013943344e+04,1.7768920460e+04,1.0925124715e+03,1.6713991681e+03,9.3301079759e+98,108.5000,1.0000,19011.843
5.15000000e+00,3.5092650357e+197,8.3826154348e+205,1.5349194410e+19,5.8146002092e+09,2.0000000000e+02,1.1013943344e+04,1.7768920460e+04,1.0925124715e+03,1.6713991681e+03,9.3301079759e+98,108.5000,1.0000,19051.783
5.16000000e+00,3.5092650357e+197,8.3826154348e+205,1.5349194410e+19,5.8146002092e+09,2.0000000000e+02,1.1013943344e+04,1.7768920460e+04,1.0925124715e+03,1.6713991681e+03,9.3301079759e+98,108.5000,1.0000,19090.531
5.17000000e+00,3.5092650357e+197,8.3826154348e+205,1.5349194410e+19,5.8146002092e+09,2.0000000000e+02,1.1013943344e+04,1.7768920460e+04,1.0925124715e+03,1.6713991681e+03,9.3301079759e+98,108.5000,1.0000,19138.383
5.18000000e+00,3.5092650357e+197,8.3826154348e+205,1.5349194410e+19,5.8146002092e+09,2.0000000000e+02,1.1013943344e+04,1.7768920460e+04,1.0925124715e+03,1.6713991681e+03,9.3301079759e+98,108.5000,1.0000,19176.919
5.19000000e+00,3.5092650357e+197,8.3826154348e+205,1.5349194410e+19,5.8146002092e+09,2.0000000000e+02,1.1013943344e+04,1.7768920460e+04,1.0925124715e+03,1.6713991681e+03,9.3301079759e+98,108.5000,1.0000,19213.170
5.20000000e+00,3.5092650357e+197,8.3826154348e+205,1.5349194410e+19,5.8146002092e+09,2.0000000000e+02,1.1013943344e+04,1.7768920460e+04,1.0925124715e+03,1.6713991681e+03,9.3301079759e+98,108.5000,1.0000,19251.097
5.21000000e+00,3.5092650357e+197,8.3826154348e+205,1.5349194410e+19,5.8146002092e+09,2.0000000000e+02,1.1013943344e+04,1.7768920460e+04,1.0925124715e+03,1.6713991681e+03,9.3301079759e+98,108.5000,1.0000,19287.996
5.22000000e+00,3.5092650357e+197,8.3826154348e+205,1.5349194410e+19,5.8146002092e+09,2.0000000000e+02,1.1013943344e+04,1.7768920460e+04,1.0925124715e+03,1.6713991681e+03,9.3301079759e+98,108.5000,1.0000,19320.933
5.23000000e+00,3.5092650357e+197,8.3826154348e+205,1.5349194410e+19,5.8146002092e+09,2.0000000000e+02,1.1013943344e+04,1.7768920460e+04,1.0925124715e+03,1.6713991681e+03,9.3301079759e+98,108.5000,1.0000,19355.825
5.24000000e+00,3.5092650357e+197,8.3826154348e+205,1.5349194410e+19,5.8146002092e+09,2.0000000000e+02,1.1013943344e+04,1.7768920460e+04,1.0925124715e+03,1.6713991681e+03,9.3301079759e+98,108.5000,1.0000,19393.233
5.25000000e+00,3.5092650357e+197,8.3826154348e+205,1.5349194410e+19,5.8146002092e+09,2.0000000000e+02,1.1013943344e+04,1.7768920460e+04,1.0925124715e+03,1.6713991681e+03,9.3301079759e+98,108.5000,1.0000,19429.335
5.26000000e+00,3.5092650357e+197,8.3826154348e+205,1.5349194410e+19,5.8146002092e+09,2.0000000000e+02,1.1013943344e+04,1.7768920460e+04,1.0925124715e+03,1.6713991681e+03,9.3301079759e+98,108.5000,1.0000,19470.605
5.27000000e+00,3.5092650357e+197,8.3826154348e+205,1.5349194410e+19,5.8146002092e+09,2.0000000000e+02,1.1013943344e+04,1.7768920460e+04,1.0925124715e+03,1.6713991681e+03,9.3301079759e+98,108.5000,1.0000,19517.430
5.28000000e+00,3.5092650357e+197,8.3826154348e+205,1.5349194410e+19,5.8146002092e+09,2.0000000000e+02,1.1013943344e+04,1.7768920460e+04,1.0925124715e+03,1.6713991681e+03,9.3301079759e+98,108.5000,1.0000,19553.072
5.29000000e+00,3.5092650357e+197,8.3826154348e+205,1.5349194410e+19,5.8146002092e+09,2.0000000000e+02,1.1013943344e+04,1.7768920460e+04,1.0925124715e+03,1.6713991681e+03,9.3301079759e+98,108.5000,1.0000,19590.012
5.30000000e+00,3.5092650357e+197,8.3826154348e+205,1.5349194410e+19,5.8146002092e+09,2.0000000000e+02,1.1013943344e+04,1.7768920460e+04,1.0925124715e+03,1.6713991681e+03,9.3301079759e+98,108.5000,1.0000,19623.173
5.31000000e+00,3.5092650357e+197,8.3826154348e+205,1.5349194410e+19,5.8146002092e+09,2.0000000000e+02,1.1013943344e+04,1.7768920460e+04,1.0925124715e+03,1.6713991681e+03,9.3301079759e+98,108.5000,1.0000,19659.409
5.32000000e+00,3.5092650357e+197,8.3826154348e+205,1.5349194410e+19,5.8146002092e+09,2.0000000000e+02,1.1013943344e+04,1.7768920460e+04,1.0925124715e+03,1.6713991681e+03,9.3301079759e+98,108.5000,1.0000,19692.339
5.33000000e+00,3.5092650357e+197,8.3826154348e+205,1.5349194410e+19,5.8146002092e+09,2.0000000000e+02,1.1013943344e+04,1.7768920460e+04,1.0925124715e+03,1.6713991681e+03,9.3301079759e+98,108.5000,1.0000,19726.124
5.34000000e+00,3.5092650357e+197,8.3826154348e+205,1.5349194410e+19,5.8146002092e+09,2.0000000000e+02,1.1013943344e+04,1.7768920460e+04,1.0925124715e+03,1.6713991681e+03,9.3301079759e+98,108.5000,1.0000,19764.194
5.35000000e+00,3.5092650357e+197,8.3826154348e+205,1.5349194410e+19,5.8146002092e+09,2.0000000000e+02,1.1013943344e+04,1.7768920460e+04,1.0925124715e+03,1.6713991681e+03,9.3301079759e+98,108.5000,1.0000,19803.038
5.36000000e+00,3.5092650357e+197,8.3826154348e+205,1.5349194410e+19,5.8146002092e+09,2.0000000000e+02,1.1013943344e+04,1.7768920460e+04,1.0925124715e+03,1.6713991681e+03,9.3301079759e+98,108.5000,1.0000,19843.245
5.37000000e+00,3.5092650357e+197,8.3826154348e+205,1.5349194410e+19,5.8146002092e+09,2.0000000000e+02,1.1013943344e+04,1.7768920460e+04,1.0925124715e+03,1.6713991681e+03,9.3301079759e+98,108.5000,1.0000,19878.618
5.38000000e+00,3.5092650357e+197,8.3826154348e+205,1.5349194410e+19,5.8146002092e+09,2.0000000000e+02,1.1013943344e+04,1.7768920460e+04,1.0925124715e+03,1.6713991681e+03,9.3301079759e+98,108.5000,1.0000,19921.696
5.39000000e+00,3.5092650357e+197,8.3826154348e+205,1.5349194410e+19,5.8146002092e+09,2.0000000000e+02,1.1013943344e+04,1.7768920460e+04,1.0925124715e+03,1.6713991681e+03,9.3301079759e+98,108.5000,1.0000,19954.220
5.40000000e+00,3.5092650357e+197,8.3826154348e+205,1.5349194410e+19,5.8146002092e+09,2.0000000000e+02,1.1013943344e+04,1.7768920460e+04,1.0925124715e+03,1.6713991681e+03,9.3301079759e+98,108.5000,1.0000,19987.850
5.41000000e+00,3.5092650357e+197,8.3826154348e+205,1.5349194410e+19,5.8146002092e+09,2.0000000000e+02,1.1013943344e+04,1.7768920460e+04,1.0925124715e+03,1.6713991681e+03,9.3301079759e+98,108.5000,1.0000,20022.486
5.42000000e+00,3.5092650357e+197,8.3826154348e+205,1.5349194410e+19,5.8146002092e+09,2.0000000000e+02,1.1013943344e+04,1.7768920460e+04,1.0925124715e+03,1.6713991681e+03,9.3301079759e+98,108.5000,1.0000,20057.322
5.43000000e+00,3.5092650357e+197,8.3826154348e+205,1.5349194410e+19,5.8146002092e+09,2.0000000000e+02,1.1013943344e+04,1.7768920460e+04,1.0925124715e+03,1.6713991681e+03,9.3301079759e+98,108.5000,1.0000,20090.541
5.44000000e+00,3.5092650357e+197,8.3826154348e+205,1.5349194410e+19,5.8146002092e+09,2.0000000000e+02,1.1013943344e+04,1.7768920460e+04,1.0925124715e+03,1.6713991681e+03,9.3301079759e+98,108.5000,1.0000,20126.600
5.45000000e+00,3.5092650357e+197,8.3826154348e+205,1.5349194410e+19,5.8146002092e+09,2.0000000000e+02,1.1013943344e+04,1.7768920460e+04,1.0925124715e+03,1.6713991681e+03,9.3301079759e+98,108.5000,1.0000,20160.285
5.46000000e+00,3.5092650357e+197,8.3826154348e+205,1.5349194410e+19,5.8146002092e+09,2.0000000000e+02,1.1013943344e+04,1.7768920460e+04,1.0925124715e+03,1.6713991681e+03,9.3301079759e+98,108.5000,1.0000,20194.847
5.47000000e+00,3.5092650357e+197,8.3826154348e+205,1.5349194410e+19,5.8146002092e+09,2.0000000000e+02,1.1013943344e+04,1.7768920460e+04,1.0925124715e+03,1.6713991681e+03,9.3301079759e+98,108.5000,1.0000,20234.433
5.48000000e+00,3.5092650357e+197,8.3826154348e+205,1.5349194410e+19,5.8146002092e+09,2.0000000000e+02,1.1013943344e+04,1.7768920460e+04,1.0925124715e+03,1.6713991681e+03,9.3301079759e+98,108.5000,1.0000,20271.643
