step,t,max_u
3791,1.77703125e+01,3.4688754419339590e-01
3792,1.77750000e+01,3.4691060990575823e-01
3793,1.77796875e+01,3.4688815394029188e-01
3794,1.77843750e+01,3.4691155726888739e-01
3795,1.77890625e+01,3.4688602120769280e-01
3796,1.77937500e+01,3.4691465893981088e-01
3797,1.77984375e+01,3.4688501124609744e-01
3798,1.78031250e+01,3.4690904705715597e-01
3799,1.78078125e+01,3.4688542635432729e-01
3800,1.78125000e+01,3.4690609579568299e-01
3801,1.78171875e+01,3.4688502136379284e-01
3802,1.78218750e+01,3.4691008358263853e-01
3803,1.78265625e+01,3.4688897160947757e-01
3804,1.78312500e+01,3.4690161285149002e-01
3805,1.78359375e+01,3.4689772591752993e-01
3806,1.78406250e+01,3.4689663158417922e-01
3807,1.78453125e+01,3.4689065298661137e-01
3808,1.78500000e+01,3.4689941437578325e-01
3809,1.78546875e+01,3.4689539830143379e-01
3810,1.78593750e+01,3.4690246388381940e-01
3811,1.78640625e+01,3.4689214045102024e-01
3812,1.78687500e+01,3.4690505027681096e-01
3813,1.78734375e+01,3.4689132210378115e-01
3814,1.78781250e+01,3.4690681822311081e-01
3815,1.78828125e+01,3.4688448462587190e-01
3816,1.78875000e+01,3.4690461791632804e-01
3817,1.78921875e+01,3.4688129788849253e-01
3818,1.78968750e+01,3.4690860081857539e-01
3819,1.79015625e+01,3.4688541395712030e-01
3820,1.79062500e+01,3.4691610964637293e-01
3821,1.79109375e+01,3.4689595235289883e-01
3822,1.79156250e+01,3.4691724853237277e-01
3823,1.79203125e+01,3.4690231022134155e-01
3824,1.79250000e+01,3.4692062640542315e-01
3825,1.79296875e+01,3.4690641606663586e-01
3826,1.79343750e+01,3.4691529581748182e-01
3827,1.79390625e+01,3.4688596667114585e-01
3828,1.79437500e+01,3.4690966838817638e-01
3829,1.79484375e+01,3.4689457144401037e-01
3830,1.79531250e+01,3.4691733220874371e-01
3831,1.79578125e+01,3.4690155213847196e-01
3832,1.79625000e+01,3.4691046972369927e-01
3833,1.79671875e+01,3.4688808122525039e-01
3834,1.79718750e+01,3.4690083873483923e-01
3835,1.79765625e+01,3.4688909039264326e-01
3836,1.79812500e+01,3.4690350303516948e-01
3837,1.79859375e+01,3.4688798567985873e-01
3838,1.79906250e+01,3.4690499534331287e-01
3839,1.79953125e+01,3.4688414681784918e-01
3840,1.80000000e+01,3.4689756235177172e-01
3841,1.80046875e+01,3.4688520137358558e-01
3842,1.80093750e+01,3.4689731891699560e-01
3843,1.80140625e+01,3.4687703375221479e-01
3844,1.80187500e+01,3.4688972916081245e-01
3845,1.80234375e+01,3.4688568837829875e-01
3846,1.80281250e+01,3.4689468354857467e-01
3847,1.80328125e+01,3.4689242344208637e-01
3848,1.80375000e+01,3.4690458579133865e-01
3849,1.80421875e+01,3.4690327141209953e-01
3850,1.80468750e+01,3.4690319870696729e-01
3851,1.80515625e+01,3.4690811552887291e-01
3852,1.80562500e+01,3.4691254148687289e-01
3853,1.80609375e+01,3.4689862322198994e-01
3854,1.80656250e+01,3.4691938085078561e-01
3855,1.80703125e+01,3.4688439190358988e-01
3856,1.80750000e+01,3.4690721412190967e-01
3857,1.80796875e+01,3.4689623795691260e-01
3858,1.80843750e+01,3.4690684003532690e-01
3859,1.80890625e+01,3.4689145028929091e-01
3860,1.80937500e+01,3.4690666136626935e-01
3861,1.80984375e+01,3.4688817424038770e-01
3862,1.81031250e+01,3.4692036901639267e-01
3863,1.81078125e+01,3.4689636852854777e-01
3864,1.81125000e+01,3.4692049123455115e-01
3865,1.81171875e+01,3.4689455802358987e-01
3866,1.81218750e+01,3.4692064506071274e-01
3867,1.81265625e+01,3.4689377991775500e-01
3868,1.81312500e+01,3.4691445305254764e-01
3869,1.81359375e+01,3.4689011300129879e-01
3870,1.81406250e+01,3.4691041302924791e-01
3871,1.81453125e+01,3.4687397470623738e-01
3872,1.81500000e+01,3.4690937178728853e-01
3873,1.81546875e+01,3.4687751291381125e-01
3874,1.81593750e+01,3.4690347337667921e-01
3875,1.81640625e+01,3.4688231347493165e-01
3876,1.81687500e+01,3.4689210945325233e-01
3877,1.81734375e+01,3.4687658444757380e-01
3878,1.81781250e+01,3.4690747107002323e-01
3879,1.81828125e+01,3.4687206690057071e-01
3880,1.81875000e+01,3.4690018694267583e-01
3881,1.81921875e+01,3.4687428198943165e-01
3882,1.81968750e+01,3.4689791289349231e-01
3883,1.82015625e+01,3.4687163631223655e-01
3884,1.82062500e+01,3.4689501293855407e-01
3885,1.82109375e+01,3.4687027118257069e-01
3886,1.82156250e+01,3.4688886791873697e-01
3887,1.82203125e+01,3.4687583407350775e-01
3888,1.82250000e+01,3.4689095911885393e-01
3889,1.82296875e+01,3.4687878402160266e-01
3890,1.82343750e+01,3.4689675988318419e-01
3891,1.82390625e+01,3.4688803533846568e-01
3892,1.82437500e+01,3.4689422851468743e-01
3893,1.82484375e+01,3.4688421309947354e-01
3894,1.82531250e+01,3.4689448156178826e-01
3895,1.82578125e+01,3.4689180163068695e-01
3896,1.82625000e+01,3.4689749465099856e-01
3897,1.82671875e+01,3.4688840516070135e-01
3898,1.82718750e+01,3.4689669079789859e-01
3899,1.82765625e+01,3.4687911926980747e-01
3900,1.82812500e+01,3.4690054240363627e-01
3901,1.82859375e+01,3.4688722525525861e-01
3902,1.82906250e+01,3.4690764892989900e-01
3903,1.82953125e+01,3.4689054160040511e-01
3904,1.83000000e+01,3.4689467202531710e-01
3905,1.83046875e+01,3.4689723188710492e-01
3906,1.83093750e+01,3.4689585661488198e-01
3907,1.83140625e+01,3.4689561497904342e-01
3908,1.83187500e+01,3.4690595687201459e-01
3909,1.83234375e+01,3.4689576889334495e-01
3910,1.83281250e+01,3.4690709303117817e-01
3911,1.83328125e+01,3.4690053859652636e-01
3912,1.83375000e+01,3.4690813701576068e-01
3913,1.83421875e+01,3.4690299757747006e-01
3914,1.83468750e+01,3.4690939580877356e-01
3915,1.83515625e+01,3.4690553169324034e-01
3916,1.83562500e+01,3.4690331870689467e-01
3917,1.83609375e+01,3.4689291986969728e-01
3918,1.83656250e+01,3.4690323611187401e-01
3919,1.83703125e+01,3.4688425618737584e-01
3920,1.83750000e+01,3.4689272106013957e-01
3921,1.83796875e+01,3.4687906952884795e-01
3922,1.83843750e+01,3.4689194683215707e-01
3923,1.83890625e+01,3.4687197060822805e-01
3924,1.83937500e+01,3.4689108457925266e-01
3925,1.83984375e+01,3.4687032051768424e-01
3926,1.84031250e+01,3.4688781781344624e-01
3927,1.84078125e+01,3.4687352904996094e-01
3928,1.84125000e+01,3.4689921285604419e-01
3929,1.84171875e+01,3.4687716155087600e-01
3930,1.84218750e+01,3.4691386114766959e-01
3931,1.84265625e+01,3.4687898732861755e-01
3932,1.84312500e+01,3.4691296748827288e-01
3933,1.84359375e+01,3.4687998445273882e-01
3934,1.84406250e+01,3.4690374094760917e-01
3935,1.84453125e+01,3.4687143712157920e-01
3936,1.84500000e+01,3.4690725227693220e-01
3937,1.84546875e+01,3.4688770436386912e-01
3938,1.84593750e+01,3.4689996779635052e-01
3939,1.84640625e+01,3.4687156093490185e-01
3940,1.84687500e+01,3.4690900763510502e-01
3941,1.84734375e+01,3.4687812956614877e-01
3942,1.84781250e+01,3.4691064429524110e-01
3943,1.84828125e+01,3.4689406476210116e-01
3944,1.84875000e+01,3.4690397720047683e-01
3945,1.84921875e+01,3.4688967427396350e-01
3946,1.84968750e+01,3.4691033482229072e-01
3947,1.85015625e+01,3.4688759101314898e-01
3948,1.85062500e+01,3.4691550191483583e-01
3949,1.85109375e+01,3.4689112002203587e-01
3950,1.85156250e+01,3.4691018962083553e-01
3951,1.85203125e+01,3.4689634601778524e-01
3952,1.85250000e+01,3.4691213831434975e-01
3953,1.85296875e+01,3.4688502839264784e-01
3954,1.85343750e+01,3.4691220558712638e-01
3955,1.85390625e+01,3.4688460212796818e-01
3956,1.85437500e+01,3.4691520453166436e-01
3957,1.85484375e+01,3.4688505218943783e-01
3958,1.85531250e+01,3.4690627922213996e-01
3959,1.85578125e+01,3.4689106241719042e-01
3960,1.85625000e+01,3.4691196560967769e-01
3961,1.85671875e+01,3.4689253556875599e-01
3962,1.85718750e+01,3.4690637166513993e-01
3963,1.85765625e+01,3.4688593703087078e-01
3964,1.85812500e+01,3.4691605089215888e-01
3965,1.85859375e+01,3.4688413120715900e-01
3966,1.85906250e+01,3.4690697503621842e-01
3967,1.85953125e+01,3.4687206321778991e-01
3968,1.86000000e+01,3.4690403219606558e-01
3969,1.86046875e+01,3.4687744367483520e-01
3970,1.86093750e+01,3.4690858583237644e-01
3971,1.86140625e+01,3.4688759054563367e-01
3972,1.86187500e+01,3.4689248518442339e-01
3973,1.86234375e+01,3.4687876441702153e-01
3974,1.86281250e+01,3.4690300776827560e-01
3975,1.86328125e+01,3.4687731937274852e-01
3976,1.86375000e+01,3.4689678260278656e-01
3977,1.86421875e+01,3.4687769601567531e-01
3978,1.86468750e+01,3.4689854314146773e-01
3979,1.86515625e+01,3.4687408194427305e-01
3980,1.86562500e+01,3.4691923516042328e-01
3981,1.86609375e+01,3.4688791116423134e-01
3982,1.86656250e+01,3.4692379042870092e-01
3983,1.86703125e+01,3.4688824618527386e-01
3984,1.86750000e+01,3.4692064155093655e-01
3985,1.86796875e+01,3.4688677886488906e-01
3986,1.86843750e+01,3.4692346798566226e-01
3987,1.86890625e+01,3.4688683056334285e-01
3988,1.86937500e+01,3.4692113015744735e-01
3989,1.86984375e+01,3.4689144996718368e-01
3990,1.87031250e+01,3.4692510776537006e-01
3991,1.87078125e+01,3.4688723984971537e-01
3992,1.87125000e+01,3.4692303607352237e-01
3993,1.87171875e+01,3.4689071161700991e-01
3994,1.87218750e+01,3.4691073131501327e-01
3995,1.87265625e+01,3.4689445147213616e-01
3996,1.87312500e+01,3.4691843439253478e-01
3997,1.87359375e+01,3.4689214011943498e-01
3998,1.87406250e+01,3.4691139341027516e-01
3999,1.87453125e+01,3.4689321575147525e-01
4000,1.87500000e+01,3.4691150626023293e-01
4001,1.87546875e+01,3.4689276502646266e-01
4002,1.87593750e+01,3.4691606842164580e-01
4003,1.87640625e+01,3.4690265292193617e-01
4004,1.87687500e+01,3.4691304962860869e-01
4005,1.87734375e+01,3.4689966701569386e-01
4006,1.87781250e+01,3.4691283111357568e-01
4007,1.87828125e+01,3.4689757803522747e-01
4008,1.87875000e+01,3.4691009513521182e-01
4009,1.87921875e+01,3.4689745358842417e-01
4010,1.87968750e+01,3.4691169340250522e-01
4011,1.88015625e+01,3.4689311830271569e-01
4012,1.88062500e+01,3.4691690577855516e-01
4013,1.88109375e+01,3.4689902122861371e-01
4014,1.88156250e+01,3.4691740098017537e-01
4015,1.88203125e+01,3.4689167446276520e-01
4016,1.88250000e+01,3.4691617315167961e-01
4017,1.88296875e+01,3.4689003726506346e-01
4018,1.88343750e+01,3.4691997461893553e-01
4019,1.88390625e+01,3.4690655914310825e-01
4020,1.88437500e+01,3.4691906711790493e-01
4021,1.88484375e+01,3.4690539905803203e-01
4022,1.88531250e+01,3.4692272259116441e-01
4023,1.88578125e+01,3.4690137158986584e-01
4024,1.88625000e+01,3.4691205354149329e-01
4025,1.88671875e+01,3.4689646032263877e-01
4026,1.88718750e+01,3.4690473586588649e-01
4027,1.88765625e+01,3.4688122367855667e-01
4028,1.88812500e+01,3.4691504929994055e-01
4029,1.88859375e+01,3.4689043154977728e-01
4030,1.88906250e+01,3.4690624453174090e-01
4031,1.88953125e+01,3.4689006941527428e-01
4032,1.89000000e+01,3.4691057938480963e-01
4033,1.89046875e+01,3.4688867524256206e-01
4034,1.89093750e+01,3.4690848886071518e-01
4035,1.89140625e+01,3.4688761816316288e-01
4036,1.89187500e+01,3.4690624660179031e-01
4037,1.89234375e+01,3.4688297512549515e-01
4038,1.89281250e+01,3.4691041395878969e-01
4039,1.89328125e+01,3.4688972767908538e-01
4040,1.89375000e+01,3.4691607966005494e-01
4041,1.89421875e+01,3.4689327625195515e-01
4042,1.89468750e+01,3.4690607587002820e-01
4043,1.89515625e+01,3.4688793019587222e-01
4044,1.89562500e+01,3.4689738213160615e-01
4045,1.89609375e+01,3.4688337510933792e-01
4046,1.89656250e+01,3.4689985824564123e-01
4047,1.89703125e+01,3.4688837554764707e-01
4048,1.89750000e+01,3.4689548064141640e-01
4049,1.89796875e+01,3.4688969289929933e-01
4050,1.89843750e+01,3.4688457111928450e-01
4051,1.89890625e+01,3.4688241362196942e-01
4052,1.89937500e+01,3.4688777314592678e-01
4053,1.89984375e+01,3.4688246884390206e-01
4054,1.90031250e+01,3.4689122632163633e-01
4055,1.90078125e+01,3.4690395803027779e-01
4056,1.90125000e+01,3.4689997566936226e-01
4057,1.90171875e+01,3.4689753265402312e-01
4058,1.90218750e+01,3.4690871105989562e-01
4059,1.90265625e+01,3.4689388937422017e-01
4060,1.90312500e+01,3.4690776184419014e-01
4061,1.90359375e+01,3.4689470143395934e-01
4062,1.90406250e+01,3.4689904163278418e-01
4063,1.90453125e+01,3.4688966593417275e-01
4064,1.90500000e+01,3.4690803938718251e-01
4065,1.90546875e+01,3.4689067400077145e-01
4066,1.90593750e+01,3.4690869894938348e-01
4067,1.90640625e+01,3.4688583677453805e-01
4068,1.90687500e+01,3.4690783996188701e-01
4069,1.90734375e+01,3.4689432589197711e-01
4070,1.90781250e+01,3.4691994143871607e-01
4071,1.90828125e+01,3.4689352668498363e-01
4072,1.90875000e+01,3.4692025142177935e-01
4073,1.90921875e+01,3.4689043522731788e-01
4074,1.90968750e+01,3.4691639116973932e-01
4075,1.91015625e+01,3.4689075576673151e-01
4076,1.91062500e+01,3.4692043350003438e-01
4077,1.91109375e+01,3.4689157703960305e-01
4078,1.91156250e+01,3.4691040407363677e-01
4079,1.91203125e+01,3.4688270292331147e-01
4080,1.91250000e+01,3.4689657212168257e-01
4081,1.91296875e+01,3.4688928665166791e-01
4082,1.91343750e+01,3.4691401219271084e-01
4083,1.91390625e+01,3.4688900094849667e-01
4084,1.91437500e+01,3.4691749078223955e-01
4085,1.91484375e+01,3.4688418390145581e-01
4086,1.91531250e+01,3.4691347236991860e-01
4087,1.91578125e+01,3.4688472192390185e-01
4088,1.91625000e+01,3.4691092078991115e-01
4089,1.91671875e+01,3.4687948165139409e-01
4090,1.91718750e+01,3.4691388034828247e-01
4091,1.91765625e+01,3.4687934247378999e-01
4092,1.91812500e+01,3.4690530652060092e-01
4093,1.91859375e+01,3.4687741712481923e-01
4094,1.91906250e+01,3.4691097444796815e-01
4095,1.91953125e+01,3.4688241286344212e-01
4096,1.92000000e+01,3.4691639083561687e-01
4097,1.92046875e+01,3.4689591278550186e-01
4098,1.92093750e+01,3.4692745308444611e-01
4099,1.92140625e+01,3.4689579535805631e-01
4100,1.92187500e+01,3.4691873456950162e-01
4101,1.92234375e+01,3.4689376199448080e-01
4102,1.92281250e+01,3.4691542365257583e-01
4103,1.92328125e+01,3.4690119985089174e-01
4104,1.92375000e+01,3.4692219778675554e-01
4105,1.92421875e+01,3.4688839034392338e-01
4106,1.92468750e+01,3.4692176791761586e-01
4107,1.92515625e+01,3.4688637530849309e-01
4108,1.92562500e+01,3.4692827476300714e-01
4109,1.92609375e+01,3.4689303080990269e-01
4110,1.92656250e+01,3.4693605326037530e-01
4111,1.92703125e+01,3.4688713330178289e-01
4112,1.92750000e+01,3.4693836022780433e-01
4113,1.92796875e+01,3.4689368492916101e-01
4114,1.92843750e+01,3.4692855433439534e-01
4115,1.92890625e+01,3.4689739032536371e-01
4116,1.92937500e+01,3.4693119684416390e-01
4117,1.92984375e+01,3.4689559907992074e-01
4118,1.93031250e+01,3.4692508917635245e-01
4119,1.93078125e+01,3.4690591967828233e-01
4120,1.93125000e+01,3.4691929715381825e-01
4121,1.93171875e+01,3.4689831028139217e-01
4122,1.93218750e+01,3.4691932318106528e-01
4123,1.93265625e+01,3.4689542790590955e-01
4124,1.93312500e+01,3.4692134330581847e-01
4125,1.93359375e+01,3.4689760253388291e-01
4126,1.93406250e+01,3.4693164402499566e-01
4127,1.93453125e+01,3.4690365320110111e-01
4128,1.93500000e+01,3.4693325922334123e-01
4129,1.93546875e+01,3.4691693038571830e-01
4130,1.93593750e+01,3.4692259878354953e-01
4131,1.93640625e+01,3.4691078776566886e-01
4132,1.93687500e+01,3.4692346685445480e-01
4133,1.93734375e+01,3.4691513051411499e-01
4134,1.93781250e+01,3.4692813737893480e-01
4135,1.93828125e+01,3.4691635725251524e-01
4136,1.93875000e+01,3.4693839520140718e-01
4137,1.93921875e+01,3.4690470017852409e-01
4138,1.93968750e+01,3.4694490505536146e-01
4139,1.94015625e+01,3.4692182882654315e-01
4140,1.94062500e+01,3.4695146995705656e-01
4141,1.94109375e+01,3.4690750618697419e-01
4142,1.94156250e+01,3.4694298342410473e-01
4143,1.94203125e+01,3.4689951674149194e-01
4144,1.94250000e+01,3.4693310395250188e-01
4145,1.94296875e+01,3.4689258116823946e-01
4146,1.94343750e+01,3.4692534493912969e-01
4147,1.94390625e+01,3.4689679983747335e-01
4148,1.94437500e+01,3.4693548761693749e-01
4149,1.94484375e+01,3.4689977211099482e-01
4150,1.94531250e+01,3.4691944178029610e-01
4151,1.94578125e+01,3.4689898038356282e-01
4152,1.94625000e+01,3.4691436354987776e-01
4153,1.94671875e+01,3.4688815581572846e-01
4154,1.94718750e+01,3.4691152455590546e-01
4155,1.94765625e+01,3.4689169270100556e-01
4156,1.94812500e+01,3.4691721996240876e-01
4157,1.94859375e+01,3.4689471162607588e-01
4158,1.94906250e+01,3.4693223823095493e-01
4159,1.94953125e+01,3.4689121336652917e-01
4160,1.95000000e+01,3.4693482373193857e-01
4161,1.95046875e+01,3.4690180741373688e-01
4162,1.95093750e+01,3.4692851186696733e-01
4163,1.95140625e+01,3.4689041465833481e-01
4164,1.95187500e+01,3.4692588379855299e-01
4165,1.95234375e+01,3.4689421771074602e-01
4166,1.95281250e+01,3.4692831397294660e-01
4167,1.95328125e+01,3.4690240118492094e-01
4168,1.95375000e+01,3.4692702949342286e-01
4169,1.95421875e+01,3.4690786388524086e-01
4170,1.95468750e+01,3.4692757321888551e-01
4171,1.95515625e+01,3.4689697464688601e-01
4172,1.95562500e+01,3.4691898673866667e-01
4173,1.95609375e+01,3.4688528735881557e-01
4174,1.95656250e+01,3.4691413474125682e-01
4175,1.95703125e+01,3.4688592578563116e-01
4176,1.95750000e+01,3.4691335774649990e-01
4177,1.95796875e+01,3.4690808998084133e-01
4178,1.95843750e+01,3.4692116651071025e-01
4179,1.95890625e+01,3.4689722350368390e-01
4180,1.95937500e+01,3.4691454835827207e-01
4181,1.95984375e+01,3.4688404697281738e-01
4182,1.96031250e+01,3.4691509279046828e-01
4183,1.96078125e+01,3.4688754945197003e-01
4184,1.96125000e+01,3.4693023068178042e-01
4185,1.96171875e+01,3.4689546642195251e-01
4186,1.96218750e+01,3.4692003441820118e-01
4187,1.96265625e+01,3.4690249883778801e-01
4188,1.96312500e+01,3.4692027239509993e-01
4189,1.96359375e+01,3.4689699547834324e-01
4190,1.96406250e+01,3.4691300805243119e-01
4191,1.96453125e+01,3.4689270769716279e-01
4192,1.96500000e+01,3.4690585195328250e-01
4193,1.96546875e+01,3.4689233275176290e-01
4194,1.96593750e+01,3.4690256038691442e-01
4195,1.96640625e+01,3.4690857217845972e-01
4196,1.96687500e+01,3.4690970581889985e-01
4197,1.96734375e+01,3.4690476427380440e-01
4198,1.96781250e+01,3.4691989983368160e-01
4199,1.96828125e+01,3.4690736886767032e-01
4200,1.96875000e+01,3.4692621362725479e-01
4201,1.96921875e+01,3.4691165766545395e-01
4202,1.96968750e+01,3.4693648521735132e-01
4203,1.97015625e+01,3.4691557030229064e-01
4204,1.97062500e+01,3.4693810263620278e-01
4205,1.97109375e+01,3.4692088836872892e-01
4206,1.97156250e+01,3.4694677986323491e-01
4207,1.97203125e+01,3.4692552479229316e-01
4208,1.97250000e+01,3.4693794623376378e-01
4209,1.97296875e+01,3.4691299881805993e-01
4210,1.97343750e+01,3.4694334173499491e-01
4211,1.97390625e+01,3.4691149109942404e-01
4212,1.97437500e+01,3.4693832321803908e-01
4213,1.97484375e+01,3.4691431899384528e-01
4214,1.97531250e+01,3.4694671757737056e-01
4215,1.97578125e+01,3.4692193039173413e-01
4216,1.97625000e+01,3.4695153225254438e-01
4217,1.97671875e+01,3.4691235173112417e-01
4218,1.97718750e+01,3.4694904685984684e-01
4219,1.97765625e+01,3.4691170313560127e-01
4220,1.97812500e+01,3.4694824495248333e-01
4221,1.97859375e+01,3.4691489625487509e-01
4222,1.97906250e+01,3.4694909317112282e-01
4223,1.97953125e+01,3.4690364965616005e-01
4224,1.98000000e+01,3.4695695829247203e-01
4225,1.98046875e+01,3.4690964559902548e-01
4226,1.98093750e+01,3.4695379422008887e-01
4227,1.98140625e+01,3.4689906581836316e-01
4228,1.98187500e+01,3.4694203661182166e-01
4229,1.98234375e+01,3.4690003825902666e-01
4230,1.98281250e+01,3.4696225270750625e-01
4231,1.98328125e+01,3.4690649319490297e-01
4232,1.98375000e+01,3.4695761155386234e-01
4233,1.98421875e+01,3.4689951753045678e-01
4234,1.98468750e+01,3.4695172612266195e-01
4235,1.98515625e+01,3.4690122949511004e-01
4236,1.98562500e+01,3.4694409108086754e-01
4237,1.98609375e+01,3.4690329939421977e-01
4238,1.98656250e+01,3.4694024559314018e-01
4239,1.98703125e+01,3.4690208443910059e-01
4240,1.98750000e+01,3.4694030209609183e-01
4241,1.98796875e+01,3.4689301321805360e-01
4242,1.98843750e+01,3.4693222279918395e-01
4243,1.98890625e+01,3.4689792095251709e-01
4244,1.98937500e+01,3.4693034321103416e-01
4245,1.98984375e+01,3.4688515120052377e-01
4246,1.99031250e+01,3.4692131615647165e-01
4247,1.99078125e+01,3.4688821881283172e-01
4248,1.99125000e+01,3.4691516799826111e-01
4249,1.99171875e+01,3.4687979839746397e-01
4250,1.99218750e+01,3.4692241343249836e-01
4251,1.99265625e+01,3.4689350776763916e-01
4252,1.99312500e+01,3.4693446949299306e-01
4253,1.99359375e+01,3.4688821944444842e-01
4254,1.99406250e+01,3.4692593855419585e-01
